index;imdbID;tmdbID;imdbRating;imdbVoteCount;tmdbRating;originalTitle;genres;countries;year;runtime;cast;significants;title;overview;tagline;video;posterPath;poster_URLs_original;age;netflix;disney;prime;hbo;
37;tt3121442;262137;60;1126;63;竊聽風雲 3;[80, 53];['HK', 'CN'];2014;131;['Louis Koo', 'Lau Ching-wan', 'Daniel Wu', 'Zhou Xun', 'Michelle Ye', 'Alex Fong', 'Huang Yi'];['Alan Mak', 'Felix Chong Man-Keung'];Overheard 3;Law was a chauffeur for the rural tycoon Luk, and he was jailed for killing a major land owner in a car accident. It was rumored that Luk was behind the land owner’s death, which gave Luk a competitive edge in the native apartment development deal. When Law gets out of prison five years later, the world has changed. Luk’s corporation has grown more powerful, while Luk’s right-hand man Keung has his own agenda to pursue. But things take a surprising turn.  With the help of Law’s prison mate and computer whiz Joe, Law drugs Sean and his brothers in the drinks, then modify their mobile phones for wiretapping,  Joe gets acquainted with the materialistic single mom Eva, who turns out to have a dark history with both Law and Keung. Through the eavesdropping, Law realizes Keung’s ultimate plan, which may change Hong Kong’s land development forever.;;6CN-TCHRz6Q;/jPMx9cOfSAyMW7eXieWxKndseQz.jpg;https://image.tmdb.org/t/p/original/jPMx9cOfSAyMW7eXieWxKndseQz.jpg;16;False;False;True;False;
38;tt1852904;74639;67;1738;64;竊聽風雲 2;[28, 18, 53];['HK'];2011;121;['Daniel Wu', 'Louis Koo', 'Lau Ching-wan', 'Michelle Ye', 'Kenneth Tsang', 'Huang Yi', 'Wu Fung'];['Alan Mak', 'Felix Chong Man-Keung'];Overheard 2;Manson Law, a celebrated stockbroker in Hong Kong, is injured in a car accident. The police, led by Inspector Jack Ho, discovers a military surveillance device in the car wreck. Meanwhile, the wiretapper Joe Szema is unveiling his extensive plan that targets the mysterious financial conglomerate, the Landlord Club. The fate of these three men soon intertwines in the cat-and-mouse game that may bring down the entire stock market.;;wSySMnGBkdI;/bnQkYQMS1KduqbPNb46JWRtV9Bo.jpg;https://image.tmdb.org/t/p/original/bnQkYQMS1KduqbPNb46JWRtV9Bo.jpg;13;False;False;True;False;
39;tt0095337;52695;64;374;67;皇家師姐III雌雄大盜;[28];['HK'];1988;84;['Cynthia Yang Li Ching', 'Hiroshi Fujioka', 'Eric Tsang', 'Richard Ng', 'Stanley Fung', 'Stuart Ong', 'Michiko Nishiwaki'];['Arthur Wong Ngok-Tai', 'Brandy Yuen Jan-Yeung'];In the Line of Duty 3;In a bloody beginning, a pair of stylish Japanese thieves steal some valuable gems. In a harrowing scene, during their escape, they kill the partner of a ruffled detective (think Columbo with a Chuck Barris hairdo). The detective swears revenge, and the thieves played by the athletic and lovely Michiko Nishiwaki and her terminally ill partner/lover played by Stuart Ong plan on going to Hong Kong, sell the loot, and buy weapons for the Red Army. All the while Cynthia, a rookie cop in Hong Kong, tries to get in on the action of the task force she has been assigned to, but unfortunately her superior is her uncle who wants to keep her out of harms way. The Japanese thieves and the detective trailing them, all make their way to Hong Kong, and Cynthia ends up entangled in the same mess with the detective, trying to bring the cold blooded and desperate thieves to justice. People on both sides are killed, leading to crossed paths of personal revenge, everyone out for each others blood.;;LRFWTy5ITOg;/1GfDtCaObLLaKvQnhAD70Yq6sw7.jpg;https://image.tmdb.org/t/p/original/1GfDtCaObLLaKvQnhAD70Yq6sw7.jpg;17;False;False;True;False;
40;tt10250750;581218;56;176;77;熊出没之原始时代;[16, 12, 14];['CN'];2019;90;['Chris Boike', 'Joseph S. Lambert', 'Siobhan Lumsden', 'Nichalia Schwartz', 'Nikki Stinson'];['Leon Ding', 'Huida Lin'];Boonie Bears: Blast into the Past;Boonie bears and bareheaded Qiang blast into primitive times and experience a period of exciting and breathtaking time in a primitive tribe.;;z53A2VvzWJA;/44RHvg7HdXK9zLzqdNjSPjls9lT.jpg;https://image.tmdb.org/t/p/original/44RHvg7HdXK9zLzqdNjSPjls9lT.jpg;4;False;False;True;False;
41;tt11654032;796039;53;75;35;熊出没·狂野大陆;[16];['CN'];2021;99;['Chris Boike', 'Nikki Stinson', 'Tan Xiao', 'Zhang Wei', 'Bingjun Zhang'];['Leon Ding'];Boonie Bears: The Wild Life;Our favourite bear brothers Briar, Bramble and their human friend Vick embark on an adventure to the Wild Land, where humans are being transformed into animals with gene-altering bracelets. To add to the adventure, the Wild Land is hosting a competition with a million-dollar prize. When Vick and Bramble decide to enter, they astonishingly win the tournament. Yet soon after, they discover that the hybrid guests are going feral and attacking others...;;C-OWNpQFCzU;/dYk08R0bAY8v1QhePp3bwSbUpLp.jpg;https://image.tmdb.org/t/p/original/dYk08R0bAY8v1QhePp3bwSbUpLp.jpg;7;False;False;True;False;
42;tt7183578;531384;69;4228;71;無雙;[28, 80, 9648];['CN', 'HK'];2018;130;['Chow Yun-Fat', 'Aaron Kwok', 'Zhang Jingchu', 'Feng Wenjuan', 'Liu Kai-Chi', 'Catherine Chau', 'David Wang'];['Felix Chong Man-Keung'];Project Gutenberg;"The Hong Kong police is hunting a counterfeiting gang led by a mastermind code-named ""Painter"" . The gang possesses exceptional counterfeiting skills which makes it difficult to distinguish the authenticity of its counterfeit currency. The scope of their criminal activities extends globally and greatly attracts the attention of the police. In order to crack the true identity of ""Painter"", the police recruits a painter named Lee Man to assist in solving the case.";;ICk5UrpnOtU;/hM7PkXjn4Xr4t8laIsW40NRZtZo.jpg;https://image.tmdb.org/t/p/original/hM7PkXjn4Xr4t8laIsW40NRZtZo.jpg;14;False;False;True;False;
43;tt5084170;426284;68;16859;66;無限の住人;[28, 18, 14];['JP', 'KR', 'GB'];2017;140;['Takuya Kimura', 'Hana Sugisaki', 'Sota Fukushi', 'Hayato Ichihara', 'Erika Toda', 'Ichikawa Ebizo XI', 'Chiaki Kuriyama'];['Takashi Miike'];Blade of the Immortal;Manji, a highly skilled samurai, becomes cursed with immortality after a legendary battle. Haunted by the brutal murder of his sister, Manji knows that only fighting evil will regain his soul. He promises to help a young girl named Rin avenge her parents, who were killed by a group of master swordsmen led by ruthless warrior Anotsu. The mission will change Manji in ways he could never imagine.;His path is paved in blood.;GajHeLJyd6Q;/bFaxg006Dt6J1k7qa7a5YuqbAhe.jpg;https://image.tmdb.org/t/p/original/bFaxg006Dt6J1k7qa7a5YuqbAhe.jpg;17;False;False;True;False;
44;tt10300286;766713;66;107;50;無間行者之生死潛行;[28];['HK'];2020;108;['Ray Lui', 'Michael Tse', 'Pakho Chau', 'Oscar Leung', 'Kenneth Chan', 'Hui Siu-Hung', 'Ben Ng'];['Ally Wong Ka-Fai'];The Infernal Walker;Two police officers, one black and one white, each for their own way of justice, embarking on a confrontation of death and death.;;;/8bzukcaRoUnm8HtXJmdjRq57BTr.jpg;https://image.tmdb.org/t/p/original/8bzukcaRoUnm8HtXJmdjRq57BTr.jpg;16;False;False;True;False;
45;tt0099812;18767;58;3477;61;火燒島;[28, 80, 18];['HK', 'TW'];1990;95;['Andy Lau', 'Jackie Chan', 'Sammo Hung', 'Tony Leung Ka-fai', 'Jimmy Wang Yu', 'Robert Yeung Hung', 'Jack Kao'];['Chu Yen-ping'];Island of Fire;Someone in a prison run by a corrupt warden fakes the deaths of convicts to later use them as expendable assassins. A police officer is sent into the prison to gather evidence of the corruption.;When you're looking for the living dead you start your search in hell!;sET33uIBMZg;/l9MPPqbWGkIMJnp177Wk4AxGtx8.jpg;https://image.tmdb.org/t/p/original/l9MPPqbWGkIMJnp177Wk4AxGtx8.jpg;16;False;False;True;False;
46;tt2387469;114739;65;392;71;浮城;[18];['HK'];2012;104;['Aaron Kwok', 'Charlie Yeung', 'Josie Ho', 'Pau Hei-Ching', 'Annie Liu', 'Au Hin-Wai', 'David Peatfield'];['Yim Ho'];Floating City;Set in Hong Kong in the 1980s, the film follows a fisherman’s son who rises to become a powerful tai pan.;;FWM7YuKtZqA;/p6hDxIjxKwFqLUfTF354eT8NGxX.jpg;https://image.tmdb.org/t/p/original/p6hDxIjxKwFqLUfTF354eT8NGxX.jpg;13;False;False;True;False;
47;tt0080905;41377;72;1587;63;洪文定三破白蓮教;[28, 18];['HK'];1980;95;['Gordon Liu Chia-Hui', 'Lo Lieh', 'Kara Hui', 'Lam Fai-Wong', 'Johnny Wang Lung-Wei', 'King Lee King-Chu', 'Hsiao Ho'];['Lo Lieh'];Clan of the White Lotus;Shaolin practitioners and brothers Wu and Hung kill the merciless Pai Mei. However, Pai Mei's even more merciless brother White Lotus takes revenge;;;;;;;;;;
48;tt7298400;441393;69;8707;68;江湖儿女;[80, 18, 10749];['JP', 'CN', 'FR'];2018;141;"['Zhao Tao', 'Liao Fan', ""Diao Yi'nan"", 'Ding Jiali', 'Dong Zijian', 'Xu Zheng', 'Zhang Yibai']";['Jia Zhangke'];Ash Is Purest White;Set in China's underworld, this tale of love and betrayal follows a dancer who fired a gun to protect her mobster boyfriend during a fight. On release from prison 5 years later, she sets out to find him.;;l0fKX6VhovQ;/l6UkF23uWkO25x7UEMnT0H4R5GR.jpg;https://image.tmdb.org/t/p/original/l6UkF23uWkO25x7UEMnT0H4R5GR.jpg;13;False;False;True;False;
49;tt2165735;110410;70;9886;68;毒戰;[28, 80, 18];['HK', 'CN'];2012;107;['Louis Koo', 'Sun Honglei', 'Huang Yi', 'Michelle Ye', 'Lam Suet', 'Wallace Chung', 'Gan Ting Ting'];['Johnnie To'];Drug War;The taciturn police commander Zhang leads an undercover drugs team and in his continuous battle against the ubiquitous drug barons, takes up arms against his arch enemy, Timmy Choi. When he gets hold of Choi, he makes a deal with him: in exchange for his life (in China you can get the death penalty for producing only 50 grams of drugs) the young criminal will help the police infiltrate a sizeable drug network.;HIGH RISK HIGH RETURN;yVRd40bOPpk;/2ndg350jismgWwag7RrDHb6zGo4.jpg;https://image.tmdb.org/t/p/original/2ndg350jismgWwag7RrDHb6zGo4.jpg;15;False;False;True;False;
50;tt3176304;265629;57;201;73;止殺;[28, 18, 36];['KR', 'CN', 'JP'];2013;100;['Geng Le', 'Xiao Ran Li', 'Tu Men', 'Park Ye-jin', 'Yu Shaoqun', 'Youliang Zhao', 'Hideo Nakaizumi'];['Wang Ping'];Kingdom of Conquerors;In the 1200s, a man arose whose ruthlessness was so feared, he emerged as the greatest empire builder ever known to mankind. Inspired by true historical events.;His Empire Had No Boundaries;;/e9b0tBWKtJraIjLb8W4eX2pknRP.jpg;https://image.tmdb.org/t/p/original/e9b0tBWKtJraIjLb8W4eX2pknRP.jpg;15;False;False;True;False;
51;tt3675748;283127;55;4093;60;極道大戦争;[28, 27];['JP'];2015;115;['Hayato Ichihara', 'Riko Narumi', 'Lily Franky', 'Reiko Takashima', 'Sho Aoyagi', 'Yayan Ruhian', 'Kiyohiko Shibukawa'];['Takashi Miike'];Yakuza Apocalypse;Akira admires Genyo Kamiura, the most powerful yakuza. Genyo Kamiura has been targeted numerous times, but he has never been killed. He is called the invincible person.  Because of Genyo Kamiura, Akira enters the world of the yakuza. His yakuza colleagues treat him like an idiot, and Akira can't even get tattoos because of his sensitive skin.  An assassin is sent to take out Genyo Kamiura. The killers know that Genyo Kamiura is a vampire. Thus begins the apocalypse.;;uaA6KyiuPaQ;/4ZgZOfNImgWcIdldUHGYBVWsYW6.jpg;https://image.tmdb.org/t/p/original/4ZgZOfNImgWcIdldUHGYBVWsYW6.jpg;17;False;False;True;False;
52;tt5813366;460648;52;9605;58;机器之血;[28, 878, 53];['CN', 'HK'];2017;109;['Jackie Chan', 'Show Lo', 'Ouyang Nana', 'Erica Xiahou', 'Callan Mulvey', 'Tess Haubrich', 'Damien Garvey'];['Leo Zhang'];Bleeding Steel;Jackie Chan stars as a hardened special forces agent who fights to protect a young woman from a sinister criminal gang. At the same time, he feels a special connection to the young woman, like they met in a different life.;;PycUqhQxR1Y;/8qqPmQr0s2bZHPBMASpBXOKUZoi.jpg;https://image.tmdb.org/t/p/original/8qqPmQr0s2bZHPBMASpBXOKUZoi.jpg;14;False;False;True;False;
53;tt1447800;44740;63;596;67;月滿軒尼詩;[35, 10749];['HK'];2010;105;['Jacky Cheung', 'Tang Wei', 'Pau Hei-Ching', 'Mimi Chu', 'Danny Lee Sau-Yin', 'Andy On', 'Maggie Cheung Hoh-Yee'];['Ivy Ho'];Crossing Hennessy;Two shopkeepers are set up on a blind date by well-meaning relatives, despite the fact that they both have somebody else on their minds;;;/4GZRdeL8pSiGmbXZzofCP1ZGtKE.jpg;https://image.tmdb.org/t/p/original/4GZRdeL8pSiGmbXZzofCP1ZGtKE.jpg;10;False;False;True;False;
54;tt4305562;334930;58;438;63;暴瘋語;[9648, 53];['CN', 'HK'];2014;98;['Lau Ching-wan', 'Huang Xiaoming', 'Alex Fong', 'Fiona Sit', 'Pau Hei-Ching', 'Michelle Ye', 'Bonnie Xian'];['Lee Kwong-Yiu'];Insanity;Fan Kwok Sang's schizophrenic breakdown led to the accidental death of his wife Wai Ling, and he was committed to a psychiatric hospital three years ago. Now Fan is ready to be released, with Dr. Chow Ming Kit vouching for him even though his senior objects. However, Fan finds it hard to cope with his new life. Something bad happens to him and Chow becomes obsessed in trying to defend his patient, as well as save his own reputation.;;DLHxHGfilOU;/uZ9lcrVbDo0q61qtRomUX5BFv2v.jpg;https://image.tmdb.org/t/p/original/uZ9lcrVbDo0q61qtRomUX5BFv2v.jpg;16;False;False;True;False;
55;tt9635616;601493;55;1153;67;攀登者;[28, 12, 18];['CN'];2019;125;['Wu Jing', 'Zhang Ziyi', 'Zhang Yi', 'Jing Boran', 'Hu Ge', 'Wang Jingchun', 'Chen Long'];['Daniel Lee Yan-Kong'];The Climbers;"May 1960. Mount Everest, the second step under the cliff. The four members of the China Everest Climbing Commando are attacking the most difficult and most difficult ""second step"". This is their fifth assault. The first four failures have cost them too much physical strength - ...finally, the wind and snow stop the gap.";;BdFueUaDgG0;/l3rBX4qPCqkoMq3bjamyKmAkcoG.jpg;https://image.tmdb.org/t/p/original/l3rBX4qPCqkoMq3bjamyKmAkcoG.jpg;11;False;False;True;False;
56;tt6892250;424982;63;148;66;提着心吊着胆;[35, 53];['CN'];2016;110;['Xixu Chen', 'Gao Ye', 'Ren Suxi', 'Dong Bo', 'Xu Zili'];['Li Yuhe'];Absurd Accident;Bouncing with nail-biting suspense and ingenious humor, young Chinese filmmaker Li Yuhe's feature debut portrays a puzzling crime happened in a rural small town, where greed, lust and wit battle it out in one night. It all starts from a sexually impotent motel owner hiring a pro to murder his cheating wife. Everything goes exactly as planned, until two blind daters, a robber, a policeman and a strange dead body unexpectedly arrive.;;QUTD_G_cr1g;/5nB6Qttd7pcsDgvV3xXegl794r1.jpg;https://image.tmdb.org/t/p/original/5nB6Qttd7pcsDgvV3xXegl794r1.jpg;7;False;False;True;False;
57;tt5918090;400114;68;2159;67;我不是潘金莲;[35, 18];['CN'];2016;128;['Fan Bingbing', 'Zhang Jiayi', 'Guo Tao', 'Dong Chengpeng', 'Zhang Yi', 'Yu Hewei', 'Li Zonghan'];['Feng Xiaogang'];I Am Not Madame Bovary;Li Xuelian, a woman from the countryside is falsely accused by her husband of having an affair. To defend herself, Li moves from her small town to the big city until she reached the capital.;;4iQXpdcX33A;/hc8OG5TGeyFhbezPNKNgmEUhWK3.jpg;https://image.tmdb.org/t/p/original/hc8OG5TGeyFhbezPNKNgmEUhWK3.jpg;12;False;False;True;False;
58;tt1218513;161496;53;198;43;张纯如: 南京大屠杀;[99];[];2008;103;[];['Anne Pick', 'William Spahic'];Iris Chang: The Rape of Nanking;"About a young Chinese-American author's journey into the darkest reaches of humanity as she researched and wrote her best selling book ""The Rape of Nanking"". Iris Chang's harrowing experience and dogged determination uncovers in graphic detail the forgotten holocaust of World War II when almost 300,000 Chinese women, children and soldiers were in a matter of weeks systematically raped, tortured and murdered by the invading Japanese forces.";;;/ydhbaSZTufEo0Wxkn0YZy1EJQUl.jpg;https://image.tmdb.org/t/p/original/ydhbaSZTufEo0Wxkn0YZy1EJQUl.jpg;-1;False;False;True;False;
59;tt0079891;10275;69;4217;68;少林寺;[28, 18];['CN', 'HK'];1982;95;['Jet Li', 'Yue Hoi', 'Yu Cheng-Hui', 'Ding Laam', 'Woo Gin-Keung', 'Sun Jian-Kui', 'Lau Waai-Leung'];['Cheung Yam-Yim'];Shaolin Temple;The Tang emperor is betrayed by one of his generals, who installs himself as emperor in the East Capital. The son of one of his slave workers escapes to the Shaolin Temple, learns kung fu, and sets out to kill the traitor who killed his father.;;4ClFErO2jGI;/aXO0DvxukABDf2xGFzJAw2I1gbP.jpg;https://image.tmdb.org/t/p/original/aXO0DvxukABDf2xGFzJAw2I1gbP.jpg;17;False;False;True;False;
60;tt0078243;11841;77;15819;75;少林三十六房;[28, 12];['HK'];1978;115;['Gordon Liu Chia-Hui', 'Lo Lieh', 'John Cheung Ng-Long', 'Wilson Tong', 'Wa Lun', 'Hon Kwok-Choi', 'Bruce Lau Kar-Wing'];['Liu Chia-Liang'];The 36th Chamber of Shaolin;The anti-Ching patriots, under the guidance of Ho Kuang-han, have secretly set up their base in Canton, disguised as school masters. During a brutal Manchu attack, Lui manages to escape, and devotes himself to learning the martial arts in order to seek revenge.;;zBKSTl0zRg0;/j2VLZw4E6qmzM3m0MIvY9F3PpDe.jpg;https://image.tmdb.org/t/p/original/j2VLZw4E6qmzM3m0MIvY9F3PpDe.jpg;14;False;False;True;False;
61;tt0467923;60160;67;1133;72;小さき勇者たち ～ガメラ～;[28, 12, 10751];['JP'];2006;96;['Ryo Tomioka', 'Kaho', 'Kanji Tsuda', 'Susumu Terajima', 'Kaoru Okunuki', 'Megumi Kobayashi', 'Shingo Ishikawa'];['Ryuta Tasaki'];Gamera the Brave;A young boy in a peaceful seaside town gets more than he bargained for when he takes home a mysterious egg. When it hatches, out comes a baby turtle that grows into a new version of Gamera. But will it become powerful enough in time to defeat the rampaging monster Zedus?;Gamera for the boys, the boys for Gamera!;FrVx1gfQ5QQ;/l54UBF2L5eEULpaoXtHhs6ffHSQ.jpg;https://image.tmdb.org/t/p/original/l54UBF2L5eEULpaoXtHhs6ffHSQ.jpg;10;False;False;True;False;
62;tt1708534;59447;47;916;49;寻龙夺宝;[12, 10751, 14];['AU', 'CN'];2011;94;['Sam Neill', 'Louis Corbett', 'Li Lin Jin', 'Ji Wang', 'Robert Mammone', 'Jordan Chan', 'Chen Bao Yuan'];['Mario Andreacchio'];The Dragon Pearl;Josh and Ling were expecting a boring vacation visiting each of their parents at an archaeological dig in China. But the new friends soon discover they're right in the middle of an adventure when they find a Chinese Golden Dragon.;Finding courage when no-one believes;LXZ6ViOBLM0;/pcTSD3eDxE5DCbB9O630VezdqPh.jpg;https://image.tmdb.org/t/p/original/pcTSD3eDxE5DCbB9O630VezdqPh.jpg;9;False;False;True;False;
63;tt10203982;626616;55;145;63;宠爱;[18, 10751];['CN'];2019;108;['Wallace Chung', 'Yang Zishan', 'Leo Wu', 'Zhang Zifeng', 'Yu Hewei', 'Hong Tao', 'William Chan Wai-Ting'];['Larry Yang'];Adoring;This movie tells 6 stories of how people interact with their pets to find love.;;_Mq9oTHjTFU;/qvgUKE9c1ZwOS43IX1F1YrDJX98.jpg;https://image.tmdb.org/t/p/original/qvgUKE9c1ZwOS43IX1F1YrDJX98.jpg;7;False;False;True;False;
